ts,rpm,speed_kph,engine_load_pct,coolant_temp_c,intake_temp_c,maf_gps,throttle_pct,stft_b1_pct,ltft_b1_pct,timing_adv_deg,fuel_press_kpa,o2_b1s1_v,dtc_code,dtc_status,dtc_description
2018-03-26T18:08:21.088Z,936.0,16.0,,89,18.0,6.8,83.5,,,,,,,,
2018-03-26T18:08:22.109Z,979.0,17.0,,89,16.0,8.72,83.5,,,,,,,,
2018-03-26T18:08:23.008Z,1077.0,18.0,,89,16.0,8.88,83.5,,,,,,,,
2018-03-26T18:08:24.088Z,1203.0,21.0,,89,17.0,10.19,83.5,,,,,,,,
2018-03-26T18:08:25.078Z,1314.0,22.0,,89,19.0,11.47,83.5,,,,,,,,
2018-03-26T18:08:26.068Z,1406.0,24.0,,89,19.0,12.02,83.5,,,,,,,,
2018-03-26T18:08:27.088Z,1485.0,25.0,,89,20.0,12.58,83.5,,,,,,,,
2018-03-26T18:08:28.079Z,1552.0,27.0,,89,20.0,13.02,83.5,,,,,,,,
2018-03-26T18:08:29.070Z,1566.0,27.0,,89,20.0,13.05,83.5,,,,,,,,
2018-03-26T18:08:30.059Z,1513.0,27.0,,89,20.0,14.47,83.5,,,,,,,,
2018-03-26T18:08:31.048Z,1463.0,25.0,,89,20.0,13.52,83.5,,,,,,,,
2018-03-26T18:08:32.038Z,1472.0,25.0,,89,22.0,25.24,83.5,,,,,,,,
2018-03-26T18:08:33.028Z,1488.0,25.0,,89,20.0,13.66,83.5,,,,,,,,
2018-03-26T18:08:34.018Z,1449.0,25.0,,89,20.0,13.94,83.5,,,,,,,,
2018-03-26T18:08:35.008Z,1372.0,23.0,,89,22.0,23.63,83.5,,,,,,,,
2018-03-26T18:08:36.058Z,1295.0,22.0,,89,23.0,21.77,83.5,,,,,,,,
2018-03-26T18:08:37.048Z,1233.0,21.0,,89,22.0,9.52,83.5,,,,,,,,
2018-03-26T18:08:38.038Z,1212.0,21.0,,89,18.0,10.44,83.5,,,,,,,,
2018-03-26T18:08:39.028Z,1228.0,21.0,,89,19.0,10.41,83.5,,,,,,,,
2018-03-26T18:08:40.019Z,1247.0,21.0,,89,19.0,10.77,83.5,,,,,,,,
2018-03-26T18:08:41.008Z,1272.0,22.0,,89,19.0,10.83,83.5,,,,,,,,
2018-03-26T18:08:42.088Z,1308.0,22.0,,89,19.0,10.8,83.5,,,,,,,,
2018-03-26T18:08:43.078Z,1336.0,23.0,,89,19.0,11.02,83.5,,,,,,,,
2018-03-26T18:08:44.008Z,1282.0,22.0,,89,20.0,20.19,83.5,,,,,,,,
2018-03-26T18:08:45.059Z,1210.0,21.0,,89,22.0,19.83,83.5,,,,,,,,
2018-03-26T18:08:46.048Z,1140.0,19.0,,89,22.0,16.66,83.5,,,,,,,,
2018-03-26T18:08:47.008Z,1082.0,18.0,,89,19.0,9.36,83.5,,,,,,,,
2018-03-26T18:08:48.088Z,952.0,17.0,,89,18.0,16.38,83.5,,,,,,,,
2018-03-26T18:08:49.048Z,945.0,16.0,,89,21.0,14.38,83.5,,,,,,,,
2018-03-26T18:08:50.038Z,983.0,17.0,,89,16.0,8.72,83.5,,,,,,,,
2018-03-26T18:08:51.088Z,1038.0,18.0,,89,17.0,8.33,83.5,,,,,,,,
2018-03-26T18:08:52.079Z,1107.0,19.0,,89,16.0,8.38,83.5,,,,,,,,
2018-03-26T18:08:53.038Z,1179.0,20.0,,89,17.0,8.97,83.5,,,,,,,,
2018-03-26T18:08:54.029Z,1159.0,20.0,,89,18.0,9.58,83.5,,,,,,,,
2018-03-26T18:08:55.049Z,1158.0,20.0,,89,19.0,9.24,83.5,,,,,,,,
2018-03-26T18:08:56.038Z,1325.0,21.0,,89,19.0,9.97,83.5,,,,,,,,
2018-03-26T18:08:57.000Z,1474.0,25.0,,89,21.0,12.63,83.5,,,,,,,,
2018-03-26T18:08:58.018Z,1807.0,31.0,,89,23.0,37.69,83.5,,,,,,,,
2018-03-26T18:08:59.069Z,2024.0,35.0,,89,26.0,20.33,83.5,,,,,,,,
2018-03-26T18:09:00.059Z,1084.0,35.0,,89,20.0,13.91,83.5,,,,,,,,
2018-03-26T18:09:01.048Z,1281.0,34.0,,89,22.0,15.11,83.5,,,,,,,,
2018-03-26T18:09:02.009Z,1285.0,34.0,,89,20.0,10.8,83.5,,,,,,,,
2018-03-26T18:09:03.058Z,1380.0,35.0,,89,20.0,14.05,83.5,,,,,,,,
2018-03-26T18:09:04.048Z,1414.0,38.0,,89,21.0,14.69,83.5,,,,,,,,
2018-03-26T18:09:05.039Z,1406.0,38.0,,89,20.0,12.47,83.5,,,,,,,,
2018-03-26T18:09:06.088Z,1367.0,37.0,,89,21.0,23.47,83.5,,,,,,,,
2018-03-26T18:09:07.078Z,1328.0,35.0,,89,23.0,22.55,83.5,,,,,,,,
2018-03-26T18:09:08.038Z,1312.0,35.0,,89,23.0,9.27,83.5,,,,,,,,
2018-03-26T18:09:09.028Z,1332.0,36.0,,89,19.0,14.22,83.5,,,,,,,,
2018-03-26T18:09:10.048Z,1377.0,37.0,,89,20.0,13.08,83.5,,,,,,,,
2018-03-26T18:09:11.040Z,1387.0,38.0,,89,20.0,11.8,83.5,,,,,,,,
2018-03-26T18:09:12.029Z,1353.0,36.0,,89,20.0,13.02,83.5,,,,,,,,
2018-03-26T18:09:13.078Z,1311.0,35.0,,89,23.0,22.05,83.5,,,,,,,,
2018-03-26T18:09:14.038Z,1276.0,34.0,,89,22.0,21.22,83.5,,,,,,,,
2018-03-26T18:09:15.029Z,1240.0,33.0,,89,22.0,20.72,83.5,,,,,,,,
2018-03-26T18:09:16.078Z,1173.0,32.0,,89,22.0,19.83,83.5,,,,,,,,
2018-03-26T18:09:17.008Z,1143.0,30.0,,89,21.0,19.13,83.5,,,,,,,,
2018-03-26T18:09:18.029Z,1127.0,30.0,,89,20.0,8.72,83.5,,,,,,,,
2018-03-26T18:09:19.078Z,1127.0,30.0,,89,16.0,8.97,83.5,,,,,,,,
2018-03-26T18:09:20.068Z,1190.0,31.0,,89,17.0,9.86,83.5,,,,,,,,
2018-03-26T18:09:21.028Z,1195.0,33.0,,89,18.0,11.94,83.5,,,,,,,,
2018-03-26T18:09:22.048Z,1216.0,32.0,,89,18.0,10.44,83.5,,,,,,,,
2018-03-26T18:09:23.069Z,1213.0,32.0,,89,19.0,10.77,83.5,,,,,,,,
2018-03-26T18:09:24.029Z,1247.0,33.0,,89,19.0,11.11,83.5,,,,,,,,
2018-03-26T18:09:25.079Z,1324.0,35.0,,89,20.0,11.44,83.5,,,,,,,,
2018-03-26T18:09:26.039Z,1359.0,37.0,,89,21.0,11.22,83.5,,,,,,,,
2018-03-26T18:09:27.028Z,1367.0,36.0,,89,19.0,10.94,83.5,,,,,,,,
2018-03-26T18:09:28.048Z,1387.0,37.0,,89,20.0,12.47,83.5,,,,,,,,
2018-03-26T18:09:29.069Z,1432.0,39.0,,89,20.0,11.27,83.5,,,,,,,,
2018-03-26T18:09:30.088Z,1401.0,38.0,,89,20.0,12.49,83.5,,,,,,,,
2018-03-26T18:09:31.018Z,1398.0,37.0,,89,20.0,19.52,83.5,,,,,,,,
2018-03-26T18:09:32.068Z,1358.0,36.0,,89,23.0,22.86,83.5,,,,,,,,
2018-03-26T18:09:33.088Z,1324.0,35.0,,89,23.0,22.27,83.5,,,,,,,,
2018-03-26T18:09:34.018Z,1255.0,34.0,,89,22.0,21.52,83.5,,,,,,,,
2018-03-26T18:09:35.069Z,1220.0,33.0,,89,22.0,19.94,83.5,,,,,,,,
2018-03-26T18:09:36.030Z,1188.0,32.0,,89,22.0,19.52,83.5,,,,,,,,
2018-03-26T18:09:37.078Z,1156.0,31.0,,89,21.0,18.66,83.5,,,,,,,,
2018-03-26T18:09:38.068Z,1087.0,30.0,,90,21.0,18.05,83.5,,,,,,,,
2018-03-26T18:09:39.088Z,1055.0,28.0,,90,21.0,16.61,83.5,,,,,,,,
2018-03-26T18:09:40.018Z,1025.0,27.0,,90,20.0,16.19,83.5,,,,,,,,
2018-03-26T18:09:41.068Z,992.0,26.0,,90,20.0,15.77,83.5,,,,,,,,
2018-03-26T18:09:42.030Z,882.0,26.0,,90,20.0,14.86,83.5,,,,,,,,
2018-03-26T18:09:43.018Z,968.0,25.0,,89,14.0,10.22,83.5,,,,,,,,
2018-03-26T18:09:44.068Z,1360.0,23.0,,89,17.0,12.99,83.5,,,,,,,,
2018-03-26T18:09:45.059Z,1457.0,23.0,,89,21.0,18.38,83.5,,,,,,,,
2018-03-26T18:09:46.018Z,1576.0,27.0,,89,21.0,16.99,83.5,,,,,,,,
2018-03-26T18:09:47.068Z,1649.0,28.0,,89,21.0,15.41,83.5,,,,,,,,
2018-03-26T18:09:48.089Z,1534.0,27.0,,89,21.0,14.24,83.5,,,,,,,,
2018-03-26T18:09:49.018Z,1509.0,26.0,,89,23.0,27.08,83.5,,,,,,,,
2018-03-26T18:09:50.068Z,1546.0,26.0,,89,21.0,14.16,83.5,,,,,,,,
2018-03-26T18:09:51.030Z,1632.0,28.0,,89,20.0,23.49,83.5,,,,,,,,
2018-03-26T18:09:52.018Z,1981.0,35.0,,89,24.0,33.11,83.5,,,,,,,,
2018-03-26T18:09:53.069Z,1373.0,35.0,,89,23.0,16.24,80.8,,,,,,,,
2018-03-26T18:09:54.030Z,1327.0,35.0,,89,20.0,12.47,83.5,,,,,,,,
2018-03-26T18:09:55.018Z,1393.0,37.0,,89,19.0,11.3,83.5,,,,,,,,
2018-03-26T18:09:56.068Z,1408.0,38.0,,89,19.0,10.88,83.5,,,,,,,,
2018-03-26T18:09:57.058Z,1425.0,38.0,,89,19.0,12.91,83.5,,,,,,,,
2018-03-26T18:09:58.048Z,1451.0,39.0,,89,19.0,12.24,83.5,,,,,,,,
2018-03-26T18:09:59.038Z,1479.0,40.0,,89,19.0,12.83,83.5,,,,,,,,
2018-03-26T18:10:00.059Z,1448.0,40.0,,89,20.0,13.47,83.5,,,,,,,,
2018-03-26T18:10:01.048Z,1408.0,38.0,,89,20.0,22.16,83.5,,,,,,,,
2018-03-26T18:10:02.038Z,1372.0,37.0,,89,23.0,24.02,83.5,,,,,,,,
2018-03-26T18:10:03.028Z,1330.0,36.0,,89,22.0,22.52,83.5,,,,,,,,
2018-03-26T18:10:04.018Z,1290.0,35.0,,89,22.0,21.52,83.5,,,,,,,,
2018-03-26T18:10:05.008Z,1253.0,33.0,,89,22.0,20.88,83.5,,,,,,,,
2018-03-26T18:10:06.088Z,1221.0,33.0,,89,21.0,8.49,83.5,,,,,,,,
2018-03-26T18:10:07.078Z,1192.0,32.0,,89,18.0,11.16,83.5,,,,,,,,
2018-03-26T18:10:08.008Z,1172.0,31.0,,89,18.0,10.38,83.5,,,,,,,,
2018-03-26T18:10:09.028Z,1140.0,30.0,,89,18.0,9.94,83.5,,,,,,,,
2018-03-26T18:10:10.048Z,1107.0,29.0,,89,18.0,14.83,83.5,,,,,,,,
2018-03-26T18:10:11.008Z,1119.0,29.0,,89,20.0,8.38,83.5,,,,,,,,
2018-03-26T18:10:12.088Z,1126.0,30.0,,89,17.0,8.52,83.5,,,,,,,,
2018-03-26T18:10:13.078Z,1103.0,29.0,,89,18.0,10.83,83.5,,,,,,,,
2018-03-26T18:10:14.008Z,1089.0,29.0,,89,20.0,11.86,83.5,,,,,,,,
2018-03-26T18:10:15.028Z,1091.0,29.0,,89,19.0,9.16,83.5,,,,,,,,
2018-03-26T18:10:16.048Z,1123.0,30.0,,89,17.0,10.27,83.5,,,,,,,,
2018-03-26T18:10:17.068Z,1157.0,31.0,,89,19.0,8.58,83.5,,,,,,,,
2018-03-26T18:10:18.029Z,1172.0,31.0,,89,18.0,9.05,83.5,,,,,,,,
2018-03-26T18:10:19.018Z,1203.0,32.0,,89,18.0,10.52,83.5,,,,,,,,
2018-03-26T18:10:20.008Z,1242.0,33.0,,89,19.0,9.58,83.5,,,,,,,,
2018-03-26T18:10:21.088Z,1217.0,33.0,,89,19.0,10.77,83.5,,,,,,,,
2018-03-26T18:10:22.079Z,1222.0,33.0,,89,20.0,10.77,83.5,,,,,,,,
2018-03-26T18:10:23.069Z,1244.0,33.0,,89,19.0,10.36,83.5,,,,,,,,
2018-03-26T18:10:24.059Z,1236.0,33.0,,89,19.0,9.8,83.5,,,,,,,,
2018-03-26T18:10:25.048Z,1215.0,32.0,,89,20.0,10.05,83.5,,,,,,,,
2018-03-26T18:10:26.038Z,1174.0,31.0,,89,21.0,18.88,83.5,,,,,,,,
2018-03-26T18:10:27.088Z,1133.0,30.0,,89,23.0,18.38,83.5,,,,,,,,
2018-03-26T18:10:28.078Z,1111.0,30.0,,89,22.0,7.99,83.5,,,,,,,,
2018-03-26T18:10:29.069Z,1111.0,29.0,,89,18.0,9.02,83.5,,,,,,,,
2018-03-26T18:10:30.058Z,1119.0,30.0,,89,18.0,8.91,83.5,,,,,,,,
2018-03-26T18:10:31.048Z,1094.0,30.0,,89,17.0,9.13,83.5,,,,,,,,
2018-03-26T18:10:32.038Z,1052.0,28.0,,89,18.0,15.72,83.5,,,,,,,,
