ts,rpm,speed_kph,engine_load_pct,coolant_temp_c,intake_temp_c,maf_gps,throttle_pct,stft_b1_pct,ltft_b1_pct,timing_adv_deg,fuel_press_kpa,o2_b1s1_v,dtc_code,dtc_status,dtc_description
2018-02-23T18:00:10.015Z,1434.0,85.0,,89,8.0,15.72,83.5,,,,,,,,
2018-02-23T18:00:11.065Z,1426.0,84.0,,89,8.0,19.22,83.5,,,,,,,,
2018-02-23T18:00:12.026Z,1432.0,84.0,,89,9.0,21.97,83.5,,,,,,,,
2018-02-23T18:00:13.015Z,1431.0,85.0,,89,10.0,23.44,83.5,,,,,,,,
2018-02-23T18:00:14.070Z,1437.0,85.0,,89,10.0,26.27,83.5,,,,,,,,
2018-02-23T18:00:15.026Z,1444.0,85.0,,89,10.0,26.16,83.5,,,,,,,,
2018-02-23T18:00:16.014Z,1448.0,86.0,,89,10.0,25.69,83.5,,,,,,,,
2018-02-23T18:00:17.064Z,1456.0,86.0,,89,10.0,24.88,83.5,,,,,,,,
2018-02-23T18:00:18.026Z,1459.0,86.0,,89,10.0,24.61,83.5,,,,,,,,
2018-02-23T18:00:19.014Z,1464.0,86.0,,89,9.0,25.19,83.5,,,,,,,,
2018-02-23T18:00:20.064Z,1462.0,86.0,,89,9.0,24.49,83.5,,,,,,,,
2018-02-23T18:00:21.026Z,1466.0,87.0,,89,9.0,24.24,83.5,,,,,,,,
2018-02-23T18:00:22.015Z,1473.0,87.0,,89,9.0,23.38,83.5,,,,,,,,
2018-02-23T18:00:23.065Z,1473.0,87.0,,89,8.0,23.24,83.5,,,,,,,,
2018-02-23T18:00:24.056Z,1476.0,87.0,,89,8.0,21.88,83.5,,,,,,,,
2018-02-23T18:00:25.017Z,1477.0,87.0,,89,8.0,21.72,83.5,,,,,,,,
2018-02-23T18:00:26.005Z,1476.0,87.0,,89,8.0,21.8,83.5,,,,,,,,
2018-02-23T18:00:27.054Z,1477.0,87.0,,89,8.0,21.58,83.5,,,,,,,,
2018-02-23T18:00:28.016Z,1478.0,88.0,,89,8.0,19.88,83.5,,,,,,,,
2018-02-23T18:00:29.005Z,1483.0,88.0,,89,8.0,19.33,83.5,,,,,,,,
2018-02-23T18:00:30.055Z,1488.0,88.0,,89,7.0,17.16,83.5,,,,,,,,
2018-02-23T18:00:31.016Z,1486.0,88.0,,89,7.0,15.91,83.5,,,,,,,,
2018-02-23T18:00:32.005Z,1488.0,88.0,,90,7.0,15.69,83.5,,,,,,,,
2018-02-23T18:00:33.058Z,1488.0,88.0,,90,7.0,14.94,83.5,,,,,,,,
2018-02-23T18:00:34.045Z,1485.0,88.0,,90,7.0,14.3,83.5,,,,,,,,
2018-02-23T18:00:35.035Z,1489.0,88.0,,90,7.0,14.22,83.5,,,,,,,,
2018-02-23T18:00:36.025Z,1490.0,88.0,,90,7.0,12.3,83.5,,,,,,,,
2018-02-23T18:00:37.014Z,1492.0,88.0,,90,6.0,12.22,83.5,,,,,,,,
2018-02-23T18:00:38.004Z,1493.0,88.0,,90,7.0,12.11,83.5,,,,,,,,
2018-02-23T18:00:39.084Z,1489.0,88.0,,90,7.0,12.27,83.5,,,,,,,,
2018-02-23T18:00:40.074Z,1485.0,88.0,,90,8.0,12.88,83.5,,,,,,,,
2018-02-23T18:00:41.064Z,1477.0,87.0,,90,8.0,14.38,83.5,,,,,,,,
2018-02-23T18:00:42.092Z,1472.0,87.0,,90,8.0,13.77,83.5,,,,,,,,
2018-02-23T18:00:43.079Z,1464.0,87.0,,90,8.0,12.16,83.5,,,,,,,,
2018-02-23T18:00:44.064Z,1458.0,86.0,,90,8.0,11.8,83.5,,,,,,,,
2018-02-23T18:00:45.054Z,1453.0,86.0,,89,8.0,12.41,83.5,,,,,,,,
2018-02-23T18:00:46.074Z,1442.0,85.0,,89,8.0,12.99,83.5,,,,,,,,
2018-02-23T18:00:47.065Z,1425.0,84.0,,89,10.0,24.55,83.5,,,,,,,,
2018-02-23T18:00:48.054Z,1387.0,83.0,,89,11.0,24.27,83.5,,,,,,,,
2018-02-23T18:00:49.044Z,1368.0,81.0,,89,10.0,24.11,83.5,,,,,,,,
2018-02-23T18:00:50.034Z,1344.0,79.0,,89,10.0,23.55,83.5,,,,,,,,
2018-02-23T18:00:51.025Z,1046.0,77.0,,89,9.0,7.41,83.5,,,,,,,,
2018-02-23T18:00:52.014Z,1039.0,73.0,,89,3.0,9.3,83.5,,,,,,,,
2018-02-23T18:00:53.005Z,1134.0,68.0,,89,5.0,9.05,83.5,,,,,,,,
2018-02-23T18:00:54.085Z,1150.0,62.0,,89,5.0,11.91,83.5,,,,,,,,
2018-02-23T18:00:55.075Z,1895.0,54.0,,89,6.0,30.41,83.5,,,,,,,,
2018-02-23T18:00:56.065Z,1764.0,48.0,,89,10.0,31.19,83.5,,,,,,,,
2018-02-23T18:00:57.055Z,893.0,39.0,,89,12.0,10.49,83.5,,,,,,,,
2018-02-23T18:00:58.045Z,894.0,24.0,,89,8.0,8.66,83.5,,,,,,,,
2018-02-23T18:00:59.035Z,1341.0,22.0,,89,4.0,8.11,83.5,,,,,,,,
2018-02-23T18:01:00.038Z,1381.0,23.0,,89,8.0,17.11,83.5,,,,,,,,
2018-02-23T18:01:01.014Z,1499.0,26.0,,88,9.0,13.27,83.5,,,,,,,,
2018-02-23T18:01:02.034Z,1577.0,27.0,,88,8.0,13.86,83.5,,,,,,,,
2018-02-23T18:01:03.024Z,1690.0,29.0,,88,8.0,18.72,83.5,,,,,,,,
2018-02-23T18:01:04.044Z,1866.0,32.0,,88,10.0,24.55,83.5,,,,,,,,
2018-02-23T18:01:05.034Z,2142.0,37.0,,88,11.0,46.47,83.5,,,,,,,,
2018-02-23T18:01:06.024Z,2574.0,45.0,,88,13.0,77.86,83.5,,,,,,,,
2018-02-23T18:01:07.014Z,1971.0,49.0,,88,13.0,31.66,31.0,,,,,,,,
2018-02-23T18:01:08.004Z,2079.0,59.0,,88,11.0,54.99,83.5,,,,,,,,
2018-02-23T18:01:09.025Z,1522.0,59.0,,88,10.0,30.66,31.0,,,,,,,,
2018-02-23T18:01:10.015Z,1523.0,59.0,,88,8.0,26.83,83.5,,,,,,,,
2018-02-23T18:01:11.034Z,1515.0,59.0,,88,8.0,27.22,83.5,,,,,,,,
2018-02-23T18:01:12.024Z,1509.0,59.0,,88,8.0,27.22,83.5,,,,,,,,
2018-02-23T18:01:13.014Z,1495.0,58.0,,88,8.0,26.58,83.5,,,,,,,,
2018-02-23T18:01:14.005Z,1467.0,57.0,,88,8.0,26.11,83.5,,,,,,,,
2018-02-23T18:01:15.084Z,1456.0,56.0,,89,8.0,25.41,83.5,,,,,,,,
2018-02-23T18:01:16.074Z,1216.0,56.0,,89,7.0,17.74,83.5,,,,,,,,
2018-02-23T18:01:17.064Z,1964.0,52.0,,89,6.0,14.58,83.5,,,,,,,,
2018-02-23T18:01:18.077Z,1909.0,51.0,,89,8.0,35.05,83.5,,,,,,,,
2018-02-23T18:01:19.074Z,1908.0,51.0,,89,9.0,17.69,83.5,,,,,,,,
2018-02-23T18:01:20.034Z,1972.0,53.0,,89,8.0,30.41,83.5,,,,,,,,
2018-02-23T18:01:21.055Z,2121.0,57.0,,89,7.0,52.33,83.5,,,,,,,,
2018-02-23T18:01:22.044Z,2309.0,62.0,,89,10.0,78.05,83.5,,,,,,,,
2018-02-23T18:01:23.034Z,2585.0,70.0,,89,11.0,90.24,83.5,,,,,,,,
2018-02-23T18:01:24.024Z,2887.0,78.0,,89,11.0,99.55,83.5,,,,,,,,
2018-02-23T18:01:25.074Z,2152.0,84.0,,89,8.0,34.27,71.4,,,,,,,,
2018-02-23T18:01:26.064Z,2314.0,90.0,,89,8.0,73.8,83.5,,,,,,,,
2018-02-23T18:01:27.083Z,2479.0,97.0,,89,8.0,89.19,83.5,,,,,,,,
2018-02-23T18:01:28.045Z,2619.0,103.0,,89,8.0,39.24,83.5,,,,,,,,
2018-02-23T18:01:29.034Z,2082.0,103.0,,89,5.0,54.77,83.5,,,,,,,,
2018-02-23T18:01:30.024Z,2159.0,107.0,,89,5.0,76.72,83.5,,,,,,,,
2018-02-23T18:01:31.075Z,2174.0,111.0,,90,7.0,28.66,83.5,,,,,,,,
2018-02-23T18:01:32.064Z,1881.0,111.0,,90,4.0,47.41,83.5,,,,,,,,
2018-02-23T18:01:33.024Z,1922.0,114.0,,90,4.0,31.61,83.5,,,,,,,,
2018-02-23T18:01:34.014Z,1924.0,114.0,,90,5.0,18.13,83.5,,,,,,,,
2018-02-23T18:01:35.094Z,1929.0,114.0,,90,2.0,20.52,83.5,,,,,,,,
2018-02-23T18:01:36.054Z,1933.0,114.0,,90,3.0,20.86,83.5,,,,,,,,
2018-02-23T18:01:37.074Z,1933.0,115.0,,90,3.0,20.49,83.5,,,,,,,,
2018-02-23T18:01:38.034Z,1937.0,115.0,,90,4.0,19.88,83.5,,,,,,,,
2018-02-23T18:01:39.024Z,1935.0,115.0,,90,4.0,20.08,83.5,,,,,,,,
2018-02-23T18:01:40.044Z,1935.0,115.0,,90,4.0,20.44,83.5,,,,,,,,
2018-02-23T18:01:41.064Z,1939.0,115.0,,90,5.0,21.38,83.5,,,,,,,,
2018-02-23T18:01:42.083Z,1941.0,115.0,,90,5.0,22.91,83.5,,,,,,,,
2018-02-23T18:01:43.014Z,1940.0,115.0,,90,6.0,22.91,83.5,,,,,,,,
2018-02-23T18:01:44.034Z,1943.0,115.0,,90,6.0,23.08,83.5,,,,,,,,
2018-02-23T18:01:45.084Z,1947.0,115.0,,90,6.0,24.86,83.5,,,,,,,,
2018-02-23T18:01:46.073Z,1951.0,116.0,,90,7.0,26.05,83.5,,,,,,,,
2018-02-23T18:01:47.034Z,1956.0,116.0,,90,7.0,28.19,83.5,,,,,,,,
2018-02-23T18:01:48.083Z,1963.0,116.0,,90,7.0,28.86,83.5,,,,,,,,
2018-02-23T18:01:49.046Z,1969.0,116.0,,89,7.0,27.41,83.5,,,,,,,,
2018-02-23T18:01:50.034Z,1968.0,117.0,,89,7.0,25.99,83.5,,,,,,,,
2018-02-23T18:01:51.024Z,1966.0,117.0,,89,7.0,25.61,83.5,,,,,,,,
2018-02-23T18:01:52.014Z,1965.0,116.0,,89,6.0,24.3,83.5,,,,,,,,
2018-02-23T18:01:53.033Z,1960.0,116.0,,89,5.0,21.94,83.5,,,,,,,,
2018-02-23T18:01:54.024Z,1953.0,116.0,,89,5.0,21.55,83.5,,,,,,,,
2018-02-23T18:01:55.074Z,1945.0,115.0,,89,6.0,22.49,83.5,,,,,,,,
2018-02-23T18:01:56.004Z,1941.0,115.0,,89,6.0,22.13,83.5,,,,,,,,
2018-02-23T18:01:57.024Z,1930.0,114.0,,89,6.0,21.72,83.5,,,,,,,,
2018-02-23T18:01:58.076Z,1922.0,114.0,,89,6.0,23.11,83.5,,,,,,,,
2018-02-23T18:01:59.063Z,1923.0,114.0,,89,6.0,23.74,83.5,,,,,,,,
2018-02-23T18:02:00.047Z,1921.0,114.0,,90,6.0,23.63,83.5,,,,,,,,
2018-02-23T18:02:01.074Z,1914.0,114.0,,90,6.0,23.16,83.5,,,,,,,,
