ts,rpm,speed_kph,engine_load_pct,coolant_temp_c,intake_temp_c,maf_gps,throttle_pct,stft_b1_pct,ltft_b1_pct,timing_adv_deg,fuel_press_kpa,o2_b1s1_v,dtc_code,dtc_status,dtc_description
2018-02-18T07:11:53.058Z,1505.0,59.0,,34,6.0,28.66,83.5,,,,,,,,
2018-02-18T07:11:54.048Z,1501.0,58.0,,34,6.0,28.58,83.5,,,,,,,,
2018-02-18T07:11:55.038Z,1494.0,58.0,,34,6.0,28.19,83.5,,,,,,,,
2018-02-18T07:11:56.028Z,1529.0,58.0,,34,6.0,32.61,83.5,,,,,,,,
2018-02-18T07:11:57.018Z,1578.0,62.0,,34,6.0,42.47,83.5,,,,,,,,
2018-02-18T07:11:58.008Z,1592.0,62.0,,34,6.0,37.38,83.5,,,,,,,,
2018-02-18T07:11:59.089Z,1587.0,62.0,,35,5.0,32.24,83.5,,,,,,,,
2018-02-18T07:12:00.077Z,1628.0,63.0,,35,6.0,43.27,83.5,,,,,,,,
2018-02-18T07:12:01.068Z,1662.0,65.0,,35,7.0,36.19,83.5,,,,,,,,
2018-02-18T07:12:02.087Z,1665.0,65.0,,35,6.0,31.02,83.5,,,,,,,,
2018-02-18T07:12:03.077Z,1655.0,65.0,,35,5.0,29.19,83.5,,,,,,,,
2018-02-18T07:12:04.038Z,1641.0,64.0,,36,5.0,28.33,83.5,,,,,,,,
2018-02-18T07:12:05.057Z,1610.0,63.0,,36,5.0,27.61,83.5,,,,,,,,
2018-02-18T07:12:06.052Z,1573.0,62.0,,36,5.0,27.47,83.5,,,,,,,,
2018-02-18T07:12:07.068Z,1551.0,60.0,,36,5.0,26.83,83.5,,,,,,,,
