ts,rpm,speed_kph,engine_load_pct,coolant_temp_c,intake_temp_c,maf_gps,throttle_pct,stft_b1_pct,ltft_b1_pct,timing_adv_deg,fuel_press_kpa,o2_b1s1_v,dtc_code,dtc_status,dtc_description
2018-03-29T16:47:26.060Z,935.0,6.0,,25,14.0,10.99,83.1,,,,,,,,
2018-03-29T16:47:27.020Z,871.0,0.0,,25,14.0,9.8,83.1,,,,,,,,
2018-03-29T16:47:28.041Z,873.0,0.0,,25,13.0,9.8,83.5,,,,,,,,
2018-03-29T16:47:29.029Z,873.0,0.0,,25,14.0,10.08,83.1,,,,,,,,
2018-03-29T16:47:30.050Z,872.0,0.0,,25,14.0,10.11,83.1,,,,,,,,
2018-03-29T16:47:31.039Z,871.0,0.0,,25,14.0,10.16,83.5,,,,,,,,
2018-03-29T16:47:32.060Z,847.0,0.0,,25,14.0,12.08,83.1,,,,,,,,
2018-03-29T16:47:33.049Z,839.0,5.0,,25,16.0,14.22,83.1,,,,,,,,
2018-03-29T16:47:34.069Z,1345.0,12.0,,25,17.0,26.94,83.1,,,,,,,,
2018-03-29T16:47:35.060Z,1960.0,17.0,,26,20.0,51.88,83.5,,,,,,,,
2018-03-29T16:47:36.049Z,2052.0,20.0,,26,23.0,29.38,31.0,,,,,,,,
2018-03-29T16:47:37.039Z,1331.0,20.0,,26,21.0,23.58,83.5,,,,,,,,
2018-03-29T16:47:38.029Z,1386.0,24.0,,26,18.0,24.38,83.5,,,,,,,,
2018-03-29T16:47:39.020Z,1082.0,21.0,,26,17.0,20.52,31.0,,,,,,,,
2018-03-29T16:47:40.009Z,981.0,18.0,,26,14.0,11.22,81.2,,,,,,,,
2018-03-29T16:47:41.089Z,952.0,14.0,,26,14.0,10.8,83.5,,,,,,,,
2018-03-29T16:47:42.079Z,942.0,11.0,,26,14.0,11.19,83.5,,,,,,,,
2018-03-29T16:47:43.069Z,940.0,7.0,,27,14.0,10.72,83.5,,,,,,,,
2018-03-29T16:47:44.029Z,939.0,5.0,,27,14.0,10.58,83.5,,,,,,,,
2018-03-29T16:47:45.020Z,906.0,5.0,,27,15.0,9.88,83.5,,,,,,,,
2018-03-29T16:47:46.009Z,880.0,8.0,,27,14.0,14.05,83.5,,,,,,,,
2018-03-29T16:47:47.089Z,1942.0,17.0,,27,16.0,24.33,83.5,,,,,,,,
2018-03-29T16:47:48.079Z,1997.0,21.0,,27,21.0,41.3,83.5,,,,,,,,
2018-03-29T16:47:49.069Z,1307.0,21.0,,27,20.0,16.13,31.0,,,,,,,,
2018-03-29T16:47:50.090Z,1482.0,26.0,,28,17.0,34.69,83.5,,,,,,,,
2018-03-29T16:47:51.079Z,1884.0,32.0,,28,19.0,52.38,83.5,,,,,,,,
2018-03-29T16:47:52.070Z,1836.0,36.0,,28,20.0,26.86,31.0,,,,,,,,
2018-03-29T16:47:53.059Z,1333.0,36.0,,28,16.0,14.49,83.5,,,,,,,,
2018-03-29T16:47:54.049Z,1300.0,35.0,,28,15.0,13.91,83.5,,,,,,,,
2018-03-29T16:47:55.039Z,1230.0,33.0,,28,15.0,13.77,83.5,,,,,,,,
2018-03-29T16:47:56.029Z,1139.0,32.0,,29,15.0,13.55,83.5,,,,,,,,
2018-03-29T16:47:57.020Z,1063.0,28.0,,29,15.0,12.58,83.5,,,,,,,,
2018-03-29T16:47:58.009Z,938.0,27.0,,29,14.0,11.52,83.5,,,,,,,,
2018-03-29T16:47:59.090Z,1248.0,24.0,,29,14.0,16.77,83.5,,,,,,,,
2018-03-29T16:48:00.079Z,935.0,20.0,,29,16.0,10.19,83.5,,,,,,,,
2018-03-29T16:48:01.069Z,928.0,14.0,,29,14.0,10.69,83.5,,,,,,,,
2018-03-29T16:48:02.060Z,927.0,6.0,,29,14.0,10.63,83.5,,,,,,,,
2018-03-29T16:48:03.049Z,931.0,4.0,,30,14.0,10.41,83.5,,,,,,,,
2018-03-29T16:48:04.039Z,883.0,3.0,,30,15.0,11.61,83.5,,,,,,,,
2018-03-29T16:48:05.029Z,2040.0,9.0,,30,17.0,23.8,83.5,,,,,,,,
2018-03-29T16:48:06.019Z,1685.0,21.0,,30,21.0,45.86,83.5,,,,,,,,
2018-03-29T16:48:07.009Z,973.0,18.0,,30,16.0,23.77,56.1,,,,,,,,
2018-03-29T16:48:08.089Z,940.0,11.0,,30,14.0,10.41,83.5,,,,,,,,
2018-03-29T16:48:09.079Z,931.0,3.0,,30,14.0,10.44,83.5,,,,,,,,
2018-03-29T16:48:10.069Z,871.0,2.0,,30,14.0,9.58,83.5,,,,,,,,
2018-03-29T16:48:11.059Z,899.0,1.0,,31,13.0,10.99,83.5,,,,,,,,
2018-03-29T16:48:12.049Z,903.0,2.0,,31,14.0,10.41,83.5,,,,,,,,
2018-03-29T16:48:13.009Z,898.0,5.0,,31,14.0,11.97,83.5,,,,,,,,
2018-03-29T16:48:14.089Z,1911.0,17.0,,31,15.0,21.44,83.5,,,,,,,,
2018-03-29T16:48:15.049Z,2306.0,23.0,,31,21.0,49.02,83.5,,,,,,,,
2018-03-29T16:48:16.039Z,1412.0,25.0,,31,22.0,23.97,31.0,,,,,,,,
2018-03-29T16:48:17.029Z,1231.0,26.0,,31,19.0,19.49,31.0,,,,,,,,
2018-03-29T16:48:18.079Z,1042.0,25.0,,31,15.0,10.49,83.5,,,,,,,,
2018-03-29T16:48:19.009Z,964.0,21.0,,32,14.0,10.86,83.5,,,,,,,,
2018-03-29T16:48:20.060Z,939.0,14.0,,32,14.0,10.11,83.5,,,,,,,,
2018-03-29T16:48:21.049Z,929.0,8.0,,32,14.0,10.27,83.5,,,,,,,,
2018-03-29T16:48:22.039Z,929.0,3.0,,32,14.0,10.27,83.5,,,,,,,,
2018-03-29T16:48:23.089Z,845.0,2.0,,32,14.0,9.24,83.5,,,,,,,,
2018-03-29T16:48:24.079Z,842.0,0.0,,32,13.0,9.16,83.5,,,,,,,,
2018-03-29T16:48:25.039Z,841.0,0.0,,32,13.0,9.24,83.5,,,,,,,,
2018-03-29T16:48:26.089Z,1009.0,0.0,,32,13.0,15.55,83.5,,,,,,,,
2018-03-29T16:48:27.049Z,1145.0,8.0,,32,17.0,20.77,83.5,,,,,,,,
2018-03-29T16:48:28.009Z,1909.0,17.0,,33,19.0,49.36,83.5,,,,,,,,
2018-03-29T16:48:29.060Z,1334.0,21.0,,33,22.0,28.24,31.0,,,,,,,,
2018-03-29T16:48:30.050Z,1487.0,25.0,,33,21.0,20.24,83.5,,,,,,,,
2018-03-29T16:48:31.069Z,1674.0,29.0,,33,17.0,22.22,83.5,,,,,,,,
2018-03-29T16:48:32.059Z,1787.0,31.0,,33,19.0,20.69,83.5,,,,,,,,
2018-03-29T16:48:33.020Z,1821.0,31.0,,33,17.0,21.8,83.5,,,,,,,,
2018-03-29T16:48:34.009Z,1913.0,33.0,,33,18.0,23.88,83.5,,,,,,,,
2018-03-29T16:48:35.060Z,1973.0,34.0,,33,17.0,25.22,83.5,,,,,,,,
2018-03-29T16:48:36.049Z,2034.0,35.0,,34,18.0,25.55,83.5,,,,,,,,
2018-03-29T16:48:37.069Z,1440.0,35.0,,34,16.0,25.05,83.5,,,,,,,,
2018-03-29T16:48:38.061Z,1519.0,39.0,,34,17.0,25.94,83.5,,,,,,,,
2018-03-29T16:48:39.020Z,1547.0,42.0,,34,17.0,18.52,83.5,,,,,,,,
2018-03-29T16:48:40.039Z,1561.0,42.0,,34,16.0,17.13,83.5,,,,,,,,
2018-03-29T16:48:41.059Z,1564.0,42.0,,34,16.0,16.02,83.5,,,,,,,,
2018-03-29T16:48:42.079Z,1523.0,41.0,,34,16.0,15.41,83.5,,,,,,,,
2018-03-29T16:48:43.009Z,1461.0,39.0,,34,16.0,15.83,83.5,,,,,,,,
2018-03-29T16:48:44.029Z,1404.0,38.0,,35,16.0,15.47,83.5,,,,,,,,
2018-03-29T16:48:45.049Z,1294.0,35.0,,35,16.0,14.63,83.5,,,,,,,,
2018-03-29T16:48:46.009Z,945.0,33.0,,35,15.0,13.8,83.5,,,,,,,,
2018-03-29T16:48:47.029Z,920.0,30.0,,35,14.0,10.11,83.5,,,,,,,,
2018-03-29T16:48:48.049Z,921.0,28.0,,35,13.0,9.63,83.5,,,,,,,,
2018-03-29T16:48:49.010Z,923.0,27.0,,35,13.0,9.69,83.5,,,,,,,,
2018-03-29T16:48:50.000Z,945.0,26.0,,35,13.0,9.72,83.5,,,,,,,,
2018-03-29T16:48:51.049Z,1458.0,25.0,,35,15.0,15.52,83.5,,,,,,,,
2018-03-29T16:48:52.009Z,927.0,24.0,,36,16.0,9.41,83.5,,,,,,,,
2018-03-29T16:48:53.030Z,945.0,22.0,,36,13.0,9.91,83.5,,,,,,,,
2018-03-29T16:48:54.049Z,1242.0,21.0,,36,16.0,12.77,83.5,,,,,,,,
2018-03-29T16:48:55.069Z,1367.0,23.0,,36,17.0,18.99,83.5,,,,,,,,
2018-03-29T16:48:56.000Z,1511.0,26.0,,36,18.0,19.72,83.5,,,,,,,,
2018-03-29T16:48:57.049Z,1644.0,28.0,,36,18.0,20.74,83.5,,,,,,,,
2018-03-29T16:48:58.069Z,1773.0,30.0,,36,18.0,21.66,83.5,,,,,,,,
2018-03-29T16:48:59.000Z,1171.0,30.0,,36,18.0,11.49,83.5,,,,,,,,
2018-03-29T16:49:00.050Z,1178.0,32.0,,36,16.0,19.11,83.5,,,,,,,,
2018-03-29T16:49:01.039Z,1285.0,34.0,,37,17.0,23.74,83.5,,,,,,,,
2018-03-29T16:49:02.000Z,1405.0,38.0,,37,18.0,27.86,83.5,,,,,,,,
2018-03-29T16:49:03.049Z,1527.0,41.0,,37,19.0,25.27,83.5,,,,,,,,
2018-03-29T16:49:04.069Z,1610.0,43.0,,37,16.0,18.55,83.5,,,,,,,,
2018-03-29T16:49:05.000Z,1580.0,43.0,,37,16.0,16.58,83.5,,,,,,,,
2018-03-29T16:49:06.050Z,1519.0,41.0,,37,16.0,15.99,83.5,,,,,,,,
2018-03-29T16:49:07.039Z,1453.0,39.0,,37,16.0,15.97,83.5,,,,,,,,
2018-03-29T16:49:08.000Z,929.0,37.0,,37,16.0,14.72,83.5,,,,,,,,
2018-03-29T16:49:09.050Z,912.0,26.0,,37,14.0,10.22,83.5,,,,,,,,
2018-03-29T16:49:10.040Z,915.0,21.0,,38,13.0,9.69,83.5,,,,,,,,
2018-03-29T16:49:11.000Z,915.0,18.0,,38,13.0,9.8,83.5,,,,,,,,
2018-03-29T16:49:12.051Z,919.0,11.0,,38,13.0,9.74,83.5,,,,,,,,
2018-03-29T16:49:13.039Z,917.0,7.0,,38,13.0,9.72,83.5,,,,,,,,
2018-03-29T16:49:14.000Z,919.0,4.0,,38,13.0,9.47,83.5,,,,,,,,
2018-03-29T16:49:15.050Z,813.0,0.0,,38,13.0,9.16,83.5,,,,,,,,
2018-03-29T16:49:16.010Z,816.0,0.0,,38,12.0,8.63,83.5,,,,,,,,
2018-03-29T16:49:17.000Z,815.0,0.0,,38,13.0,8.38,83.5,,,,,,,,
2018-03-29T16:49:18.050Z,814.0,0.0,,38,13.0,8.44,83.5,,,,,,,,
2018-03-29T16:49:19.040Z,815.0,0.0,,39,13.0,8.86,83.5,,,,,,,,
2018-03-29T16:49:20.000Z,814.0,0.0,,39,13.0,8.61,83.5,,,,,,,,
2018-03-29T16:49:21.050Z,814.0,0.0,,39,13.0,8.74,83.5,,,,,,,,
2018-03-29T16:49:22.040Z,814.0,0.0,,39,13.0,8.36,83.5,,,,,,,,
2018-03-29T16:49:23.000Z,814.0,0.0,,39,13.0,8.58,83.5,,,,,,,,
2018-03-29T16:49:24.050Z,813.0,0.0,,39,13.0,8.41,83.5,,,,,,,,
2018-03-29T16:49:25.040Z,813.0,0.0,,39,13.0,8.36,83.5,,,,,,,,
2018-03-29T16:49:26.029Z,812.0,0.0,,39,14.0,8.16,83.5,,,,,,,,
2018-03-29T16:49:27.020Z,813.0,0.0,,39,13.0,8.41,83.5,,,,,,,,
2018-03-29T16:49:28.040Z,810.0,0.0,,39,14.0,8.58,83.5,,,,,,,,
2018-03-29T16:49:29.059Z,812.0,0.0,,39,14.0,8.52,83.5,,,,,,,,
2018-03-29T16:49:30.049Z,810.0,0.0,,39,14.0,8.3,83.5,,,,,,,,
2018-03-29T16:49:31.039Z,811.0,0.0,,39,14.0,8.36,83.5,,,,,,,,
2018-03-29T16:49:32.029Z,812.0,0.0,,40,14.0,8.3,83.5,,,,,,,,
2018-03-29T16:49:33.020Z,812.0,0.0,,40,14.0,8.58,83.5,,,,,,,,
2018-03-29T16:49:34.039Z,811.0,0.0,,40,14.0,8.47,83.5,,,,,,,,
2018-03-29T16:49:35.059Z,809.0,0.0,,40,14.0,8.3,83.5,,,,,,,,
2018-03-29T16:49:36.079Z,811.0,0.0,,40,14.0,8.38,83.5,,,,,,,,
2018-03-29T16:49:37.099Z,809.0,0.0,,40,14.0,8.55,83.5,,,,,,,,
2018-03-29T16:49:38.089Z,811.0,0.0,,40,14.0,8.36,83.5,,,,,,,,
2018-03-29T16:49:39.079Z,809.0,0.0,,40,14.0,8.63,83.5,,,,,,,,
2018-03-29T16:49:40.069Z,809.0,0.0,,40,14.0,8.38,83.5,,,,,,,,
2018-03-29T16:49:41.059Z,808.0,0.0,,40,14.0,8.22,83.5,,,,,,,,
2018-03-29T16:49:42.049Z,809.0,0.0,,40,14.0,8.44,83.5,,,,,,,,
2018-03-29T16:49:43.039Z,959.0,0.0,,40,14.0,9.97,83.5,,,,,,,,
2018-03-29T16:49:44.029Z,864.0,1.0,,40,17.0,10.58,83.5,,,,,,,,
2018-03-29T16:49:45.020Z,1483.0,13.0,,40,16.0,15.47,83.5,,,,,,,,
2018-03-29T16:49:46.009Z,1981.0,18.0,,40,22.0,27.8,83.5,,,,,,,,
2018-03-29T16:49:47.029Z,1216.0,19.0,,40,20.0,20.94,30.6,,,,,,,,
2018-03-29T16:49:48.019Z,1465.0,25.0,,40,20.0,36.47,83.5,,,,,,,,
2018-03-29T16:49:49.009Z,1957.0,34.0,,40,23.0,62.72,83.5,,,,,,,,
2018-03-29T16:49:50.000Z,1712.0,37.0,,40,23.0,24.86,31.0,,,,,,,,
2018-03-29T16:49:51.079Z,1429.0,38.0,,40,18.0,24.05,83.5,,,,,,,,
2018-03-29T16:49:52.069Z,1504.0,40.0,,40,18.0,15.3,83.5,,,,,,,,
2018-03-29T16:49:53.059Z,1426.0,40.0,,41,16.0,15.05,83.5,,,,,,,,
2018-03-29T16:49:54.049Z,1442.0,39.0,,41,16.0,15.33,83.5,,,,,,,,
2018-03-29T16:49:55.069Z,1420.0,38.0,,41,16.0,15.52,83.5,,,,,,,,
2018-03-29T16:49:56.060Z,1149.0,30.0,,41,16.0,11.44,83.5,,,,,,,,
2018-03-29T16:49:57.049Z,1013.0,27.0,,41,15.0,10.02,83.5,,,,,,,,
2018-03-29T16:49:58.039Z,944.0,25.0,,41,13.0,9.38,83.5,,,,,,,,
2018-03-29T16:49:59.029Z,901.0,24.0,,41,13.0,9.33,83.5,,,,,,,,
2018-03-29T16:50:00.019Z,888.0,23.0,,41,13.0,9.11,83.5,,,,,,,,
2018-03-29T16:50:01.009Z,882.0,23.0,,41,13.0,9.08,83.5,,,,,,,,
2018-03-29T16:50:02.089Z,898.0,24.0,,41,13.0,9.19,83.5,,,,,,,,
2018-03-29T16:50:03.080Z,910.0,24.0,,41,13.0,9.58,83.5,,,,,,,,
2018-03-29T16:50:04.069Z,971.0,23.0,,41,14.0,9.77,83.5,,,,,,,,
2018-03-29T16:50:05.089Z,937.0,21.0,,41,15.0,9.58,83.5,,,,,,,,
2018-03-29T16:50:06.080Z,923.0,19.0,,41,14.0,9.47,83.5,,,,,,,,
2018-03-29T16:50:07.069Z,917.0,18.0,,41,14.0,9.38,83.5,,,,,,,,
2018-03-29T16:50:08.060Z,915.0,16.0,,42,14.0,9.36,83.5,,,,,,,,
2018-03-29T16:50:09.050Z,914.0,13.0,,42,14.0,9.47,83.5,,,,,,,,
2018-03-29T16:50:10.039Z,912.0,9.0,,42,14.0,9.22,83.5,,,,,,,,
2018-03-29T16:50:11.029Z,912.0,5.0,,42,14.0,9.33,83.5,,,,,,,,
2018-03-29T16:50:12.019Z,800.0,3.0,,42,14.0,8.97,83.5,,,,,,,,
2018-03-29T16:50:13.009Z,799.0,1.0,,42,14.0,8.38,83.5,,,,,,,,
2018-03-29T16:50:14.029Z,799.0,1.0,,42,13.0,8.11,83.5,,,,,,,,
2018-03-29T16:50:15.019Z,801.0,0.0,,42,13.0,8.24,83.5,,,,,,,,
2018-03-29T16:50:16.009Z,801.0,0.0,,42,13.0,8.11,83.5,,,,,,,,
2018-03-29T16:50:17.089Z,800.0,0.0,,42,13.0,8.11,83.5,,,,,,,,
2018-03-29T16:50:18.079Z,800.0,0.0,,42,13.0,8.02,83.5,,,,,,,,
2018-03-29T16:50:19.069Z,800.0,0.0,,42,13.0,8.41,83.5,,,,,,,,
2018-03-29T16:50:20.089Z,798.0,0.0,,42,13.0,8.19,83.5,,,,,,,,
2018-03-29T16:50:21.079Z,800.0,0.0,,42,13.0,8.11,83.5,,,,,,,,
2018-03-29T16:50:22.130Z,797.0,0.0,,43,13.0,8.08,83.5,,,,,,,,
2018-03-29T16:50:23.030Z,798.0,0.0,,43,13.0,8.36,83.5,,,,,,,,
2018-03-29T16:50:24.049Z,800.0,0.0,,43,13.0,8.19,83.5,,,,,,,,
2018-03-29T16:50:25.009Z,797.0,0.0,,43,14.0,8.16,83.5,,,,,,,,
2018-03-29T16:50:26.060Z,799.0,0.0,,43,13.0,8.19,83.5,,,,,,,,
2018-03-29T16:50:27.049Z,799.0,0.0,,43,14.0,8.36,83.5,,,,,,,,
2018-03-29T16:50:28.039Z,798.0,0.0,,43,14.0,8.27,83.5,,,,,,,,
2018-03-29T16:50:29.059Z,798.0,0.0,,43,14.0,8.24,83.5,,,,,,,,
